,urlkey,timestamp,original,mimetype,statuscode,digest,length,year,month,day
2334,"com,predpol,blog)/tag/press-coverage",20220128085609,https://blog.predpol.com/tag/press-coverage,text/html,200,IBPBTVKEIFR5U3MKYTQM5EVDPR75O6MV,11915,2022,01,28
2335,"com,predpol,blog)/tag/press-coverage",20220704031744,https://blog.predpol.com/tag/press-coverage,text/html,200,I23PFIJBWU4R6THBXBOXIHBWICGEMGEY,11927,2022,07,04
2336,"com,predpol,blog)/tag/press-coverage",20221201002500,https://blog.predpol.com/tag/press-coverage,text/html,200,SO3ABDKDMXPHOAY4MZPHYEZYYHFOMVI6,12086,2022,12,01
2337,"com,predpol,blog)/tag/press-coverage",20230322095305,https://blog.predpol.com/tag/press-coverage,text/html,200,PXOUZPX2EPXRIWO6MJXD2PUAWJPEOCGJ,12063,2023,03,22
2338,"com,predpol,blog)/tag/press-coverage",20230409174733,https://blog.predpol.com/tag/press-coverage,text/html,200,U74746ZKXDXI7BCVGK74AS3BYAPXMDSZ,9443,2023,04,09
2339,"com,predpol,blog)/tag/press-coverage",20230409175437,https://blog.predpol.com/tag/press-coverage,text/html,200,U74746ZKXDXI7BCVGK74AS3BYAPXMDSZ,9399,2023,04,09
2340,"com,predpol,blog)/tag/press-coverage",20230507110342,https://blog.predpol.com/tag/press-coverage,text/html,200,TKM4DLKNVANVOIBLPGBQRFOROZML3HDD,9164,2023,05,07
2341,"com,predpol,blog)/tag/press-coverage",20230626124153,https://blog.predpol.com/tag/press-coverage,text/html,200,F4ZYTOESIUV5ZVR3MELXI3LP3JDGLEYZ,9250,2023,06,26
2342,"com,predpol,blog)/tag/press-coverage",20230711165445,https://blog.predpol.com/tag/press-coverage,text/html,200,O57O6PYZI25PIM37TWBQUAUU427W4TFC,9048,2023,07,11
2343,"com,predpol,blog)/tag/press-coverage",20230921123413,https://blog.predpol.com/tag/press-coverage,text/html,200,SNCBOLOBOFCERGCG3VSKAMKS2ZKCIZLO,11749,2023,09,21
2344,"com,predpol,blog)/tag/predictive-policing/page/2",20200702134158,http://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,HIDKAYYIZ5UNJCEFCNZEPNCSUITXFHNG,11118,2020,07,02
2345,"com,predpol,blog)/tag/predictive-policing/page/2",20200920021835,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,UZEYOU2JI5VXF57GTSUAKUVXZ4E2LMWG,11605,2020,09,20
2346,"com,predpol,blog)/tag/predictive-policing/page/2",20201031154004,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,USVF7KCOJG466VEA5PUF4VA5WYYNS6BH,11565,2020,10,31
2347,"com,predpol,blog)/tag/predictive-policing/page/2",20210117114836,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,TYDHSAPMHN7UVNKNXRUCO6G4XGJAFAUA,11599,2021,01,17
2348,"com,predpol,blog)/tag/predictive-policing/page/2",20210420123009,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,Z3AYE3TYBRFTBJGYXEMAVEZFIVGEK673,12198,2021,04,20
2349,"com,predpol,blog)/tag/predictive-policing/page/2",20210925234049,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,CZIIBYNDTDFXYD64OEBHYIQXAANEUVOA,12167,2021,09,25
2350,"com,predpol,blog)/tag/predictive-policing/page/2",20220128075217,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,I6ADHXJJKYI6R4KKMHLUGSGPJGMFF6ID,12156,2022,01,28
2351,"com,predpol,blog)/tag/predictive-policing/page/2",20220704020955,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,5TSPBBXZBXXMF6FKA2X46JUW2AMENP4L,12135,2022,07,04
2352,"com,predpol,blog)/tag/predictive-policing/page/2",20221130230654,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,4C6563Y4PE53M3EQMDULRCR53HEHWE5G,12288,2022,11,30
2353,"com,predpol,blog)/tag/predictive-policing/page/2",20230322084229,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,VDTT6G3GAIS5Q6573XA3MQ2FL7D34SIO,12252,2023,03,22
2354,"com,predpol,blog)/tag/predictive-policing/page/2",20230921111522,https://blog.predpol.com/tag/predictive-policing/page/2,text/html,200,2KTNMLCR6PNNZYNXARJ4GLXGFXS2IE22,11958,2023,09,21
2355,"com,predpol,blog)/tag/uc-masc",20170726174857,http://blog.predpol.com:80/tag/uc-masc,text/html,200,LKPON4JZUJ6SXDOGO7CV3BXESDHLEB7N,7233,2017,07,26
2356,"com,predpol,blog)/tag/uc-masc",20181218224330,http://blog.predpol.com:80/tag/uc-masc,text/html,200,5RAMRYUEZ4XOEBXFU2CHIGPAEZKU7VC4,7124,2018,12,18
2357,"com,predpol,blog)/tag/uc-masc",20190217201531,http://blog.predpol.com:80/tag/uc-masc,text/html,200,ZOPALTMQXUAJDE2GK5EUKM7UBXLKMNPL,7130,2019,02,17
2358,"com,predpol,blog)/tag/uc-masc",20190420141101,http://blog.predpol.com:80/tag/uc-masc,text/html,200,DAJJD5O6JNVRTNRWQN7UZGOPBWF5S6KX,6993,2019,04,20
2359,"com,predpol,blog)/tag/uc-masc",20190620052652,http://blog.predpol.com:80/tag/uc-masc,text/html,200,T64HIOMOKRMEBBF6E5TRF5JKU4ST3GAH,7028,2019,06,20
2360,"com,predpol,blog)/tag/uc-masc",20190819120829,http://blog.predpol.com:80/tag/uc-masc,text/html,200,WJV3BICXIVXB55LCHQSLQTVIC77RLNIT,7031,2019,08,19
2361,"com,predpol,blog)/tag/uc-masc",20191028045826,http://blog.predpol.com:80/tag/uc-masc,text/html,200,K4EIRQE6SFSLE5EKD4Y3CZN5GZ22VNU4,7297,2019,10,28
2362,"com,predpol,blog)/tag/uc-masc",20191227113529,http://blog.predpol.com:80/tag/uc-masc,text/html,200,HQR3XYJRRQZOHFMIW32CVLYMYQG7NCDI,7506,2019,12,27
2363,"com,predpol,blog)/tag/uc-masc",20200225170734,http://blog.predpol.com:80/tag/uc-masc,text/html,200,ILTM3PHH5FRF7XLFCQTEISVTK5OXJZSY,7505,2020,02,25
2364,"com,predpol,blog)/tag/uc-masc",20200423232849,https://blog.predpol.com/tag/uc-masc,text/html,200,PB3ZP7KWQIZWX2BIUJL6B45LH2Z6WQGH,8506,2020,04,23
2365,"com,predpol,blog)/tag/uc-masc",20200702062800,http://blog.predpol.com/tag/uc-masc,text/html,200,7EYX6JJLO5RDOXSUC5L4N2GSWZERXNDE,7682,2020,07,02
2366,"com,predpol,blog)/tag/uc-masc",20200806161026,http://blog.predpol.com/tag/uc-masc,text/html,200,TNTUH32O3TKFDPOGWFQXPJQJATMVD37V,8032,2020,08,06
2367,"com,predpol,blog)/tag/uc-masc",20201026012516,https://blog.predpol.com/tag/uc-masc,text/html,200,LZZHOYX5KWP4FSBDDWSMV4HRAQSLNC2B,8161,2020,10,26
2368,"com,predpol,blog)/tag/uc-masc",20201127024705,https://blog.predpol.com/tag/uc-masc,text/html,200,7YQEW77GHXG3XWTDJ7AQ7WVXFHATNQVC,8171,2020,11,27
2369,"com,predpol,blog)/tag/uc-masc",20210302031608,https://blog.predpol.com/tag/uc-masc,text/html,200,Q2MXQLTSLHTZZLMXUQI6QE5AXGV4GRYQ,8339,2021,03,02
2370,"com,predpol,blog)/tag/uc-masc",20210507012745,https://blog.predpol.com/tag/uc-masc,text/html,200,WROYJ3Q6AE6JTGSGIB6TFO53FBOHPEPI,8792,2021,05,07
2371,"com,predpol,blog)/tag/uc-masc",20210723192629,https://blog.predpol.com/tag/uc-masc,text/html,200,4DYVX6E4BTTB2IAVP5IBM3ENHVAUFT45,8789,2021,07,23
2372,"com,predpol,blog)/tag/uc-masc",20210926005622,https://blog.predpol.com/tag/uc-masc,text/html,200,EIBYWQN7CCISZFKPREDLEF7W7S7M2YBR,8787,2021,09,26
2373,"com,predpol,blog)/tag/uc-masc",20211027023905,https://blog.predpol.com/tag/uc-masc,text/html,200,QDBP6DYPYSUSK2VPN4UQSHMS566TRBZP,8783,2021,10,27
2374,"com,predpol,blog)/tag/uc-masc",20220522172800,https://blog.predpol.com/tag/uc-masc,text/html,200,3NVUAGXNBXYZ4FCVW64LMI72D3H7GKVF,8758,2022,05,22
2375,"com,predpol,blog)/tag/uc-masc",20220808165116,https://blog.predpol.com/tag/uc-masc,text/html,200,UGH5J2UHCSMNIXE3N3UKACS7ZTDPZWBW,8934,2022,08,08
2376,"com,predpol,blog)/tag/uc-masc",20221201002515,https://blog.predpol.com/tag/uc-masc,text/html,200,L7EH3LEEPNM26YJYQVHM6LG2QS6VRPAD,8915,2022,12,01
2377,"com,predpol,blog)/tag/uc-masc",20230127003606,https://blog.predpol.com/tag/uc-masc,text/html,200,HK4ZJ7VRABTD7HWXBIUI72OXUCHM2I23,8882,2023,01,27
2378,"com,predpol,blog)/tag/uc-masc",20230609045335,https://blog.predpol.com/tag/uc-masc,text/html,200,E3UKSMPLD5KDJPQBDSXUL746L2APKUNO,8524,2023,06,09
2379,"com,predpol,blog)/tag/uc-masc",20230626123429,https://blog.predpol.com/tag/uc-masc,text/html,200,3MZIICS3P32GNKQCR7ETAV4IH5AWB7LJ,6836,2023,06,26
2380,"com,predpol,blog)/tag/uc-masc",20230921123456,https://blog.predpol.com/tag/uc-masc,text/html,200,JVDEE7MKQBASNJB6DLIE2JPP2VCM4HNN,8519,2023,09,21
2381,"com,predpol,blog)/tag/seattle",20170726174445,http://blog.predpol.com:80/tag/seattle,text/html,200,QVQLRUL623S3F3RUGRIX7IQIA7KKN2RS,7389,2017,07,26
2382,"com,predpol,blog)/predpol-launches-first-of-its-kind-technology-to-predict-gun-violence",20201031155009,https://blog.predpol.com/predpol-launches-first-of-its-kind-technology-to-predict-gun-violence,text/html,200,W4OLQCCSRX7PJO26BJ5WEJSROOXEDKQO,10034,2020,10,31
2383,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20200428065400,http://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,text/html,200,OOS4RIPNN6GSFF25LK7ZMRXEVP2K6LJZ,4320,2020,04,28
2384,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20200624055759,http://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,warc/revisit,-,OOS4RIPNN6GSFF25LK7ZMRXEVP2K6LJZ,727,2020,06,24
2385,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20200713064303,http://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,warc/revisit,-,OOS4RIPNN6GSFF25LK7ZMRXEVP2K6LJZ,726,2020,07,13
2386,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20200903191312,http://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,warc/revisit,-,OOS4RIPNN6GSFF25LK7ZMRXEVP2K6LJZ,724,2020,09,03
2387,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20210213051245,https://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,text/html,200,LRLPFWB3ABORQ4KOWFSUE7G4E2X3ARWX,4471,2021,02,13
2388,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20210421211524,https://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,text/html,200,LRLPFWB3ABORQ4KOWFSUE7G4E2X3ARWX,4749,2021,04,21
2389,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20211029084523,https://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,warc/revisit,-,LRLPFWB3ABORQ4KOWFSUE7G4E2X3ARWX,1105,2021,10,29
2390,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20211117040345,https://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,warc/revisit,-,LRLPFWB3ABORQ4KOWFSUE7G4E2X3ARWX,1107,2021,11,17
2391,"com,predpol,blog)/policing-in-the-time-of-covid-19?hs_amp=true",20220525233623,https://blog.predpol.com/policing-in-the-time-of-covid-19?hs_amp=true,text/html,200,TUMYO3LHQN7BWVRENZINITDI4FRHWPLB,4975,2022,05,25
2392,"com,predpol,blog)/tag/recruiting",20190416210346,http://blog.predpol.com:80/tag/recruiting,text/html,200,QJO477S6YUMZNBMLKVUAOVM3AQZKKXDC,7261,2019,04,16
2393,"com,predpol,blog)/tag/recruiting",20190418152914,http://blog.predpol.com:80/tag/recruiting,text/html,200,GHLNL4PMU2M22ZWIRCN7UGK2OIROQ2GE,7283,2019,04,18
2394,"com,predpol,blog)/tag/recruiting",20190618205138,http://blog.predpol.com:80/tag/recruiting,text/html,200,QF5DBTMVP652SUHQJJ7UDZQWMCLNCV37,7446,2019,06,18
2395,"com,predpol,blog)/tag/recruiting",20190819121405,http://blog.predpol.com:80/tag/recruiting,text/html,200,U7NL6GMN25XJLI5D4ZJZ2TAB6YCZWDMF,7316,2019,08,19
2396,"com,predpol,blog)/tag/recruiting",20191028045951,http://blog.predpol.com:80/tag/recruiting,text/html,200,MBLX2ANHKTXQ5UUYVRD7MSWDNRRF42AE,7584,2019,10,28
2397,"com,predpol,blog)/tag/recruiting",20191110061441,http://blog.predpol.com:80/tag/recruiting,text/html,200,UULX6RGPFZLKCH6SIJF664GZX5BFFWBG,7649,2019,11,10
2398,"com,predpol,blog)/tag/recruiting",20200109165848,http://blog.predpol.com:80/tag/recruiting,text/html,200,PGAQEHPHCUQKH6RP4O7K7SYGFIWF4YVX,7812,2020,01,09
2399,"com,predpol,blog)/tag/recruiting",20200423232849,https://blog.predpol.com/tag/recruiting,text/html,200,OZN7TO7YZEPYXAZ4B34QBIDVTKVBGQVN,8811,2020,04,23
2400,"com,predpol,blog)/tag/recruiting",20200702065933,http://blog.predpol.com/tag/recruiting,text/html,200,NJL63LEBIWBNNICMYM4DP4GRRR33GAA6,8033,2020,07,02
2401,"com,predpol,blog)/tag/recruiting",20200920001328,https://blog.predpol.com/tag/recruiting,text/html,200,RYRT754A34BUA7IAISQS3HFNT6A4BFTC,8509,2020,09,20
2402,"com,predpol,blog)/tag/recruiting",20201026015358,https://blog.predpol.com/tag/recruiting,text/html,200,BEGBO3ID7X46VV73FF66CMKUN5L7LNAJ,9062,2020,10,26
2403,"com,predpol,blog)/tag/recruiting",20210117121959,https://blog.predpol.com/tag/recruiting,text/html,200,INGZPF3OC77S2N2Q7QHS4S5OEO7AJPNJ,9122,2021,01,17
2404,"com,predpol,blog)/tag/recruiting",20210420131334,https://blog.predpol.com/tag/recruiting,text/html,200,53V775NHXDCM4VXM6QHSJRZAEGWM53RK,9646,2021,04,20
2405,"com,predpol,blog)/tag/recruiting",20210613172748,https://blog.predpol.com/tag/recruiting,text/html,200,2XJMQWCOQKLCZTYVKBVXRZP6LE3LRY53,9645,2021,06,13
2406,"com,predpol,blog)/tag/recruiting",20210613172748,https://blog.predpol.com/tag/recruiting,text/html,200,2XJMQWCOQKLCZTYVKBVXRZP6LE3LRY53,9645,2021,06,13
2407,"com,predpol,blog)/tag/recruiting",20210926003444,https://blog.predpol.com/tag/recruiting,text/html,200,A4TYZQDZSYFWGAQGJDZPH4C5M3OJ665O,9634,2021,09,26
2408,"com,predpol,blog)/tag/recruiting",20211203161530,https://blog.predpol.com/tag/recruiting,text/html,200,LECWVFCWRKZ4255CRQJE77KW4IMTTM7X,9646,2021,12,03
2409,"com,predpol,blog)/tag/recruiting",20220522170351,https://blog.predpol.com/tag/recruiting,text/html,200,VL5SDM7XVTDSMBIOUM5LKFUK7DH4TVTB,9618,2022,05,22
2410,"com,predpol,blog)/tag/recruiting",20220925111258,https://blog.predpol.com/tag/recruiting,text/html,200,EJLRJSMJMCF6IUOPEACTDHZYG6KFMUE4,9733,2022,09,25
2411,"com,predpol,blog)/tag/recruiting",20230127012255,https://blog.predpol.com/tag/recruiting,text/html,200,2HM74TAOM3MPHVCKLCSRVLMQBXS3V7V7,9735,2023,01,27
2412,"com,predpol,blog)/tag/recruiting",20230609042937,https://blog.predpol.com/tag/recruiting,text/html,200,TQ2V4HN257M3M6B3E4TEKXTNZAS7WK7M,9462,2023,06,09
2413,"com,predpol,blog)/tag/recruiting",20230626132418,https://blog.predpol.com/tag/recruiting,text/html,200,O27DSMRLS7PMPIJDFYWOQHM4RHPQPBYL,7444,2023,06,26
2414,"com,predpol,blog)/tag/recruiting",20231209181356,https://blog.predpol.com/tag/recruiting,text/html,200,CLCBIRT7BBCAQB2TBLZJN5QXNX75B2UE,9516,2023,12,09
2415,"com,predpol,blog)/predictive-analytics-beyond-policing",20170726111846,http://blog.predpol.com:80/predictive-analytics-beyond-policing,text/html,200,OPQA7LCGSRB5KFIXZPUW4ESRJUSL6NOQ,9348,2017,07,26
2416,"com,predpol,blog)/predictive-analytics-beyond-policing",20210506235853,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,ZRUNCXYP5CZINPUOH43M3EXTTGZQOG76,11131,2021,05,06
2417,"com,predpol,blog)/predictive-analytics-beyond-policing",20210723175502,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,BQPVACJUQBCSXWOGAXUWL3E7OAL7LVTA,11117,2021,07,23
2418,"com,predpol,blog)/predictive-analytics-beyond-policing",20211027023117,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,6PMOWKUFVODYZY3B47NPTH6YBWKQIZVG,11156,2021,10,27
2419,"com,predpol,blog)/predictive-analytics-beyond-policing",20220704015854,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,4SCKWURDYUAZKKFZFC56ML6KJVUHH5AG,11135,2022,07,04
2420,"com,predpol,blog)/predictive-analytics-beyond-policing",20230127002225,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,MVRLGI4CG2ZLXVTFQKAN6P4BIDXILK5M,11258,2023,01,27
2421,"com,predpol,blog)/predictive-analytics-beyond-policing",20230609032653,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,D5PGOD5MKCX65TR36VICJO4JTCSGFCU4,10934,2023,06,09
2422,"com,predpol,blog)/predictive-analytics-beyond-policing",20230626124145,https://blog.predpol.com/predictive-analytics-beyond-policing,text/html,200,G37HXK2LJRXQK65MFUYPB5EFIZR3GYZB,8912,2023,06,26
2423,"com,predpol,blog)/tag/richmond-police",20170726174302,http://blog.predpol.com:80/tag/richmond-police,text/html,200,7N4JUAAU2YSF43O3TS2XCNBPUTYQZTRI,7251,2017,07,26
2424,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20190418152839,http://blog.predpol.com:80/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,4GLSEBYSTNB75KAIYKOEUSTZO3PGAQR3,9100,2019,04,18
2425,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20191105105716,http://blog.predpol.com:80/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,DNZTRC6HHCMNYO35ZOJMXGKTJRK2RNQ3,9624,2019,11,05
2426,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20200105015149,http://blog.predpol.com:80/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,O7DAABARCJIACSC6WOFWDAB6BYIEYXR4,9859,2020,01,05
2427,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20200920004652,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,PWONYZCB2DU2HLXYORVKDPDU45C5HGIS,10407,2020,09,20
2428,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20201026020353,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,PKLT67YFJDZTS776LHLLHEUGLPBR2WPU,10417,2020,10,26
2429,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20210117132524,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,7GHIH424M56RPKQJLS2MHF75QJOYW4HP,10449,2021,01,17
2430,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20210318175252,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,UN62PYGUJWUDQYIIQSFEQPGC72YMN2EQ,11279,2021,03,18
2431,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20210420141530,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,3RLIRWQ7JMGZK6GJKEHWSP4YRLT2FRMH,10976,2021,04,20
2432,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20210926014148,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,7UIW3MJMOHQFCEWKQXTCUXH6UCSDDKSU,11021,2021,09,26
2433,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20220128093749,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,TIQAJ5HKP55Q76IMZWXY3UPRBAOGUD6N,11000,2022,01,28
2434,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20220704040014,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,THVOOZDEQ4NZMJPL4SAEMMR5K3FGCAQ6,10986,2022,07,04
2435,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20221201011151,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,232D7XMNFXXUNIWCFRN4DR3ODVHNKLDC,11139,2022,12,01
2436,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20230322103700,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,P6KB27SCME4DXXN746OWXAKMSLG76ZJJ,11117,2023,03,22
2437,"com,predpol,blog)/are-your-recruiting-and-retention-strategies-working-for-you",20230626133049,https://blog.predpol.com/are-your-recruiting-and-retention-strategies-working-for-you,text/html,200,ZEO4EFMRWPDXLG7BKWSWJ7QBRT4JRPHL,8781,2023,06,26
2438,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more?hs_amp=true",20190124051457,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more?hs_amp=true,text/html,200,UXS7T7PR63GEC2QWCLZ5PB3VL7K5E32N,4609,2019,01,24
2439,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more?hs_amp=true",20191101124924,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more?hs_amp=true,text/html,200,NKVLZEN752UHOPTRSN2FLFHUOS4FRYPT,4394,2019,11,01
2440,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more?hs_amp=true",20200126192729,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more?hs_amp=true,text/html,200,NKVLZEN752UHOPTRSN2FLFHUOS4FRYPT,4568,2020,01,26
2441,"com,predpol,blog)/you-cant-manage-what-youre-not-measuring",20210507010107,https://blog.predpol.com/you-cant-manage-what-youre-not-measuring,text/html,200,K2EIK2JSWFHX4GDDESBQDDZRMNLNA47R,10741,2021,05,07
2442,"com,predpol,blog)/you-cant-manage-what-youre-not-measuring",20230127011759,https://blog.predpol.com/you-cant-manage-what-youre-not-measuring,text/html,200,B7SMTJYEKKNMJKWCKRJHD3RHDB7MSKOM,10851,2023,01,27
2443,"com,predpol,blog)/you-cant-manage-what-youre-not-measuring",20230609042525,https://blog.predpol.com/you-cant-manage-what-youre-not-measuring,text/html,200,SK2P34KBC5ABKCTQHHLMH2EOGK4PD46N,10530,2023,06,09
2444,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20190901190117,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,BI45B2C4NHWAFCHOT23HBCQYBJ5D32GH,9502,2019,09,01
2445,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20191025182752,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,A3S3UIDS7FUQA6X5HP3KCW7PWUGGOKUS,10043,2019,10,25
2446,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20191030230654,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,VGRLHLR4ZO4PNQARNP7MGAVWNPBGKFA4,10131,2019,10,30
2447,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20191130065355,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,3OEPDS2ECLB6OG4LEW74FEKBCXHXFTMV,10359,2019,11,30
2448,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20191230132357,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,VPLNOX2WHLZYXO7ODKLMNSM2X7CKT6ZB,10392,2019,12,30
2449,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200129180305,http://blog.predpol.com:80/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,TK3DKBCZXSZMBAZUIPI3R3I6GXTPPF3H,10385,2020,01,29
2450,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200423232849,http://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,VL36ASADJLIZO36BR3KAFH2NFEE4IK7P,11166,2020,04,23
2451,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200425005326,http://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,7CQAD45IYXEZ53AQ63XZVUV5OSWA7TW6,10480,2020,04,25
2452,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200513133037,http://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,T25FNUKRYUS6JKLWA7XSBCAIOUABCNAD,10475,2020,05,13
2453,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200713043918,http://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,FAQCNASFTRZS4L2FAMYMLVMUHXVDSBWW,10473,2020,07,13
2454,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20200920010519,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,JKSSK5CL7I35RPKTZZWPP6PODVMOQE2T,10918,2020,09,20
2455,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20201026014959,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,SLKAOKBVIIOLT2VTGSEGZ6MOO2UPWVTJ,10926,2020,10,26
2456,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20210117131008,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,RKGJKT67EP66TJW6KO65ZKRVIPAVLL3U,10968,2021,01,17
2457,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20210318173733,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,RINZAWWUS6UE2NYNRQUTOZBJPNBBWI4Y,11919,2021,03,18
2458,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20210420140042,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,4QVZHBUILRXQUST67WUVSFWSLRYJXZX3,11488,2021,04,20
2459,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20210723195737,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,G5ONNETYGRZZXJEIIH2N42PY2URF5F6R,11475,2021,07,23
2460,"com,predpol,blog)/are-you-getting-the-most-out-of-your-agencys-data",20211027042300,https://blog.predpol.com/are-you-getting-the-most-out-of-your-agencys-data,text/html,200,X2TCJHDRRIUJNXHYRMSFI4NN73LQNCTL,11516,2021,10,27
